id_aero,nom_aero,ville_aero,pays_aero,gmt_aero
6000,Odate Noshiro Airport,Odate Noshiro,Japan,9
6001,Shonai Airport,Shonai,Japan,9
6002,Miyakejima Airport,Miyakejima,Japan,9
6003,Kunsan Air Base,Kunsan,South Korea,9
6004,Mokpo Heliport,Mokpo,South Korea,9
6005,Wonju/Hoengseong Air Base (K-38/K-46),Wonju,South Korea,9
6006,Yangyang International Airport,Sokcho / Gangneung,South Korea,9
6007,Sacheon Air Base/Airport,Sacheon,South Korea,9
6008,Cheongju International Airport/Cheongju Air Base (K-59/G-513),Chongju,South Korea,9
6009,Subic Bay International Airport,Olongapo City,Philippines,8
6010,Cuyo Airport,Cuyo,Philippines,8
6011,Rajah Buayan Air Base,General Santos City,Philippines,8
6012,Camiguin Airport,Camiguin,Philippines,8
6013,Jolo Airport,Jolo,Philippines,8
6014,Sanga Sanga Airport,Sanga Sanga,Philippines,8
6016,Surigao Airport,Sangley Point,Philippines,8
6017,Tandag Airport,Tandag,Philippines,8
6018,Naga Airport,Naga,Philippines,8
6019,Basco Airport,Basco,Philippines,8
6020,San Fernando Airport,San Fernando,Philippines,8
6021,Tuguegarao Airport,Tuguegarao,Philippines,8
6022,Virac Airport,Virac,Philippines,8
6023,Calbayog Airport,Calbayog City,Philippines,8
6024,Catarman National Airport,Catarman,Philippines,8
6025,Moises R. Espinosa Airport,Masbate,Philippines,8
6026,Roxas Airport,Roxas City,Philippines,8
6027,General Enrique Mosconi Airport,Tartagal,Argentina,-3
6028,Las Heras Airport,Las Heras,Argentina,-3
6029,Antoine de Saint Exupéry Airport,San Antonio Oeste,Argentina,-3
6030,Lago Argentino Airport,El Calafate,Argentina,-3
6031,Gobernador Gregores Airport,Gobernador Gregores,Argentina,-3
6032,Santa Teresita Airport,Santa Teresita,Argentina,-3
6033,Necochea Airport,Necochea,Argentina,-3
6034,Orlando Bezerra de Menezes Airport,Juazeiro Do Norte,Brazil,-3
6036,Coronel Horácio de Mattos Airport,Lençóis,Brazil,-3
6037,Macaé Airport,Macaé,Brazil,-3
6038,Frank Miloye Milenkowichi–Marília State Airport,Marília,Brazil,-3
6039,Vitória da Conquista Airport,Vitória Da Conquista,Brazil,-3
6040,Santa Maria Airport,Santa Maria,Brazil,-3
6041,Toledo Airport,Toledo,Brazil,-3
6042,Ricardo García Posada Airport,El Salvador,Chile,-4
6043,Pucón Airport,Pucon,Chile,-4
6044,Sorocaba Airport,Sorocaba,Brazil,-3
6045,San Cristóbal Airport,San Cristóbal,Ecuador,-6
6046,Camilo Ponce Enriquez Airport,La Toma (Catamayo),Ecuador,-5
6047,General Rivadeneira Airport,Esmeraldas,Ecuador,-5
6048,Port Stanley Airport,Stanley,Falkland Islands,-3
6049,Santa Ana Airport,Cartago,Colombia,-5
6050,La Jagua Airport,Garzón,Colombia,-5
6051,Caucaya Airport,Puerto Leguízamo,Colombia,-5
6052,La Pedrera Airport,La Pedrera,Colombia,-5
6053,Reyes Murillo Airport,Nuquí,Colombia,-5
6054,Obando Airport,Puerto Inírida,Colombia,-5
6055,El Yopal Airport,Yopal,Colombia,-5
6056,Capitán de Av. Emilio Beltrán Airport,Guayaramerín,Bolivia,-4
6057,Puerto Rico Airport,Puerto Rico/Manuripi,Bolivia,-4
6058,Capitán Av. Selin Zeitun Lopez Airport,Riberalta,Bolivia,-4
6059,Reyes Airport,Reyes,Bolivia,-4
6060,Capitán Av. German Quiroga G. Airport,San Borja,Bolivia,-4
6061,Zorg en Hoop Airport,Paramaribo,Suriname,-3
6062,Mucuri Airport,Mucuri,Brazil,-3
6065,Caballococha Airport,Caballococha,Peru,-5
6066,Mayor General FAP Armando Revoredo Iglesias Airport,Cajamarca,Peru,-5
6067,Alferez Fap David Figueroa Fernandini Airport,Huánuco,Peru,-5
6068,Maria Reiche Neuman Airport,Nazca,Peru,-5
6069,Santa Rosa Airport,Santa Rosa,Brazil,-3
6070,El Jagüel / Punta del Este Airport,Maldonado,Uruguay,-3
6071,Escuela Mariscal Sucre Airport,Maracay,Venezuela,-4
6072,Juan Pablo Pérez Alfonso Airport,El Vigía,Venezuela,-4
6073,Ji-Paraná Airport,Ji-Paraná,Brazil,-4
6074,Codrington Airport,Codrington,Antigua and Barbuda,-4
6075,La Désirade Airport,Grande Anse,Guadeloupe,-4
6076,Baillif Airport,Basse Terre,Guadeloupe,-4
6077,St-François Airport,St-François,Guadeloupe,-4
6078,Les Bases Airport,Grand Bourg,Guadeloupe,-4
6079,Vance W. Amory International Airport,Charlestown,Saint Kitts and Nevis,-4
6080,Virgin Gorda Airport,Spanish Town,British Virgin Islands,-4
6081,J F Mitchell Airport,Bequia,Saint Vincent and the Grenadines,-4
6082,Union Island International Airport,Union Island,Saint Vincent and the Grenadines,-4
6083,Kokshetau Airport,Kokshetau,Kazakhstan,6
6084,Petropavlosk South Airport,Petropavlosk,Kazakhstan,6
6085,Zhezkazgan Airport,Zhezkazgan,Kazakhstan,6
6086,Ust-Kamennogorsk Airport,Ust Kamenogorsk,Kazakhstan,6
6088,Kostanay West Airport,Kostanay,Kazakhstan,6
6089,Ganja Airport,Ganja,Azerbaijan,4
6090,Nakhchivan Airport,Nakhchivan,Azerbaijan,4
6091,Chulman Airport,Neryungri,Russia,9
6092,Polyarny Airport,Yakutia,Russia,9
6093,Chokurdakh Airport,Chokurdah,Russia,11
6094,Cherskiy Airport,Cherskiy,Russia,11
6095,Tiksi Airport,Tiksi,Russia,9
6097,Komsomolsk-on-Amur Airport,Komsomolsk-on-Amur,Russia,10
6098,Ugolny Airport,Anadyr,Russia,12
6099,Okhotsk Airport,Okhotsk,Russia,10
6100,Ujae Atoll Airport,Ujae Atoll,Marshall Islands,12
6101,Mariupol International Airport,Mariupol International,Ukraine,2
6102,Luhansk International Airport,Lugansk,Ukraine,2
6103,Zaporizhzhia International Airport,Zaporozhye,Ukraine,2
6104,Kryvyi Rih International Airport,Krivoy Rog,Ukraine,2
6105,Kharkiv International Airport,Kharkov,Ukraine,2
6106,Ivano-Frankivsk International Airport,Ivano-Frankivsk,Ukraine,2
6107,Chernivtsi International Airport,Chernovtsk,Ukraine,2
6108,Rivne International Airport,Rivne,Ukraine,2
6109,Uzhhorod International Airport,Uzhgorod,Ukraine,2
6110,Solovki Airport,Solovetsky Islands,Russia,3
6111,Cherepovets Airport,Cherepovets,Russia,3
6112,Amderma Airport,Amderma,Russia,3
6113,Kotlas Airport,Kotlas,Russia,3
6114,Petrozavodsk Airport,Petrozavodsk,Russia,3
6115,Hrodna Airport,Hrodna,Belarus,3
6116,Mogilev Airport,Mogilev,Belarus,3
6117,Yeniseysk Airport,Yeniseysk,Russia,7
6118,Kyzyl Airport,Kyzyl,Russia,7
6119,Spichenkovo Airport,Novokuznetsk,Russia,7
6120,Khatanga Airport,Khatanga,Russia,7
6121,Igarka Airport,Igarka,Russia,7
6122,Khankala Air Base,Grozny,Russia,3
6123,Nalchik Airport,Nalchik,Russia,3
6124,Beslan Airport,Beslan,Russia,3
6125,Elista Airport,Elista,Russia,3
6126,Aleknagik / New Airport,Aleknagik,United States,-9
6128,Mercer County Airport,Bluefield,United States,-5
6130,Mid Delta Regional Airport,Greenville,United States,-6
6133,Tri Cities Airport,Pasco,United States,-8
6134,Akutan Seaplane Base,Akutan,United States,-9
6136,Lopez Island Airport,Lopez,United States,-8
6137,Salekhard Airport,Salekhard,Russia,5
6138,Khanty Mansiysk Airport,Khanty-Mansiysk,Russia,5
6139,Nyagan Airport,Nyagan,Russia,5
6140,Sovetskiy Airport,Sovetskiy,Russia,5
6141,Izhevsk Airport,Izhevsk,Russia,4
6142,Pobedilovo Airport,Kirov,Russia,3
6143,Nadym Airport,Nadym,Russia,5
6144,Raduzhny Airport,Raduzhnyi,Russia,5
6145,Nefteyugansk Airport,Nefteyugansk,Russia,5
6146,Kurgan Airport,Kurgan,Russia,5
6147,Khudzhand Airport,Khudzhand,Tajikistan,5
6148,Andizhan Airport,Andizhan,Uzbekistan,5
6149,Fergana International Airport,Fergana,Uzbekistan,5
6150,Namangan Airport,Namangan,Uzbekistan,5
6151,Nukus Airport,Nukus,Uzbekistan,5
6152,Urgench Airport,Urgench,Uzbekistan,5
6153,Karshi Khanabad Airport,Khanabad,Uzbekistan,5
6154,Termez Airport,Termez,Uzbekistan,5
6155,Staroselye Airport,Rybinsk,Russia,3
6156,Belgorod International Airport,Belgorod,Russia,3
6157,Kursk East Airport,Kursk,Russia,3
6158,Lipetsk Airport,Lipetsk,Russia,3
6159,Vorkuta Airport,Vorkuta,Russia,3
6160,Bugulma Airport,Bugulma,Russia,3
6161,Yoshkar-Ola Airport,Yoshkar-Ola,Russia,3
6162,Cheboksary Airport,Cheboksary,Russia,3
6163,Ulyanovsk East Airport,Ulyanovsk,Russia,4
6164,Orsk Airport,Orsk,Russia,5
6165,Penza Airport,Penza,Russia,3
6166,Saransk Airport,Saransk,Russia,3
6167,Balakovo Airport,Balakovo,Russia,3
6168,Hubli Airport,Hubli,India,5.5
6169,Koggala Airport,Koggala,Sri Lanka,5.5
6170,Weerawila Airport,Wirawila,Sri Lanka,5.5
6171,Battambang Airport,Battambang,Cambodia,7
6172,Shillong Airport,Shillong,India,5.5
6173,Lokpriya Gopinath Bordoloi International Airport,Guwahati,India,5.5
6174,Dimapur Airport,Dimapur,India,5.5
6175,Tezpur Airport,Tezpur,India,5.5
6176,Barisal Airport,Barisal,Bangladesh,6
6177,Ban Huoeisay Airport,Huay Xai,Laos,7
6179,Bharatpur Airport,Bharatpur,Nepal,5.75
6180,Bhadrapur Airport,Chandragarhi,Nepal,5.75
6181,Meghauli Airport,Meghauli,Nepal,5.75
6182,Nepalgunj Airport,Nepalgunj,Nepal,5.75
6183,Gan International Airport,Gan Island,Maldives,5
6184,Hanimaadhoo Airport,Haa Dhaalu Atoll,Maldives,5
6185,Kadhdhoo Airport,Laamu Atoll,Maldives,5
6186,Mae Sot Airport,Tak,Thailand,7
6187,Buon Ma Thuot Airport,Buonmethuot,Vietnam,7
6188,Cat Bi International Airport,Haiphong,Vietnam,7
6189,Cam Ranh Airport,Nha Trang,Vietnam,7
6190,Co Ong Airport,Conson,Vietnam,7
6191,Can Tho International Airport,Can Tho,Vietnam,7
6192,Dien Bien Phu Airport,Dienbienphu,Vietnam,7
6193,Phu Cat Airport,Phucat,Vietnam,7
6194,Pleiku Airport,Pleiku,Vietnam,7
6195,Vinh Airport,Vinh,Vietnam,7
6196,Banmaw Airport,Banmaw,Burma,6.5
6197,Dawei Airport,Dawei,Burma,6.5
6198,Kawthoung Airport,Kawthoung,Burma,6.5
6199,Loikaw Airport,Loikaw,Burma,6.5
6200,Mawlamyine Airport,Mawlamyine,Burma,6.5
6201,Pathein Airport,Pathein,Burma,6.5
6202,Pakhokku Airport,Pakhokku,Burma,6.5
6203,Sumbawa Besar Airport,Sumbawa Island,Indonesia,8
6204,Tambolaka Airport,Waikabubak-Sumba Island,Indonesia,8
6205,Bokondini Airport,Bokondini-Papua Island,Indonesia,9
6206,Senggeh Airport,Senggeh-Papua Island,Indonesia,9
6207,Tanjung Harapan Airport,Tanjung Selor-Borneo Island,Indonesia,8
6208,Datadawai Airport,Datadawai-Borneo Island,Indonesia,8
6209,Kalimarau Airport,Tanjung Redep-Borneo Island,Indonesia,8
6210,Warukin Airport,Tanjung-Borneo Island,Indonesia,8
6211,Sampit(Hasan) Airport,Sampit-Borneo Island,Indonesia,7
6212,Dumatumbun Airport,Langgur-Kei Islands,Indonesia,9
6213,Mali Airport,Alor Island,Indonesia,8
6214,Belaga Airport,Belaga,Malaysia,8
6215,Long Lellang Airport,Long Datih,Malaysia,8
6216,Long Seridan Airport,Long Seridan,Malaysia,8
6217,Mukah Airport,Mukah,Malaysia,8
6218,Bakalalan Airport,Bakalalan,Malaysia,8
6219,Lawas Airport,Lawas,Malaysia,8
6220,Bario Airport,Bario,Malaysia,8
6221,Tomanggong Airport,Tomanggong,Malaysia,8
6222,Kudat Airport,Kudat,Malaysia,8
6223,Radin Inten II (Branti) Airport,Bandar Lampung-Sumatra Island,Indonesia,7
6224,Halim Perdanakusuma International Airport,Jakarta,Indonesia,7
6225,Ranai Airport,Ranai-Natuna Besar Island,Indonesia,7
6226,Pangsuma Airport,Putussibau-Borneo Island,Indonesia,7
6227,Sintang(Susilo) Airport,Sintang-Borneo Island,Indonesia,7
6228,Pendopo Airport,Talang Gudang-Sumatra Island,Indonesia,7
6229,Malikus Saleh Airport,Lhok Seumawe-Sumatra Island,Indonesia,7
6230,Pulau Pangkor Airport,Pangkor Island,Malaysia,8
6232,Long Bawan Airport,Long Bawan-Borneo Island,Indonesia,8
6233,Nunukan Airport,Nunukan-Nunukan Island,Indonesia,8
6234,Long Apung Airport,Long Apung-Borneo Island,Indonesia,8
6235,Albany Airport,Albany,Australia,8
6236,Argyle Airport,Argyle,Australia,8
6237,Aurukun Airport,Aurukun,Australia,10
6238,Barcaldine Airport,Barcaldine,Australia,10
6239,Badu Island Airport,Badu Island,Australia,10
6240,Birdsville Airport,Birdsville,Australia,10
6241,Broken Hill Airport,Broken Hill,Australia,9.5
6242,Hamilton Island Airport,Hamilton Island,Australia,10
6243,Bedourie Airport,Bedourie,Australia,10
6244,Bourke Airport,Bourke,Australia,10
6245,Burketown Airport,Burketown,Australia,10
6246,Boigu Airport,Boigu,Australia,10
6247,Oakey Airport,Oakey,Australia,10
6248,Boulia Airport,Boulia,Australia,10
6249,Bathurst Airport,Bathurst,Australia,10
6250,Blackwater Airport,Blackwater,Australia,10
6251,Carnarvon Airport,Carnarvon,Australia,8
6252,Cobar Airport,Cobar,Australia,10
6253,Coober Pedy Airport,Coober Pedy,Australia,9.5
6254,Coconut Island Airport,Coconut Island,Australia,10
6255,Cloncurry Airport,Cloncurry,Australia,10
6256,Ceduna Airport,Ceduna,Australia,9.5
6257,Cooktown Airport,Cooktown,Australia,10
6258,Cunnamulla Airport,Cunnamulla,Australia,10
6259,Coonamble Airport,Coonamble,Australia,10
6260,Coen Airport,Coen,Australia,10
6261,Cooma Snowy Mountains Airport,Cooma,Australia,10
6262,Doomadgee Airport,Doomadgee,Australia,10
6263,Darnley Island Airport,Darnley Island,Australia,10
6264,Devonport Airport,Devonport,Australia,10
6265,Elcho Island Airport,Elcho Island,Australia,9.5
6266,Esperance Airport,Esperance,Australia,8
6267,Flinders Island Airport,Flinders Island,Australia,10
6268,Geraldton Airport,Geraldton,Australia,8
6269,Gladstone Airport,Gladstone,Australia,10
6270,Groote Eylandt Airport,Groote Eylandt,Australia,9.5
6271,Griffith Airport,Griffith,Australia,10
6272,Horn Island Airport,Horn Island,Australia,10
6273,Hooker Creek Airport,Hooker Creek,Australia,9.5
6274,Mount Hotham Airport,Mount Hotham,Australia,10
6275,Hughenden Airport,Hughenden,Australia,10
6276,Julia Creek Airport,Julia Creek,Australia,10
6277,Kalbarri Airport,Kalbarri,Australia,8
6278,King Island Airport,King Island,Australia,10
6279,Kalkgurung Airport,Kalkgurung,Australia,9.5
6280,Karumba Airport,Karumba,Australia,10
6281,Kowanyama Airport,Kowanyama,Australia,10
6282,Kubin Airport,Kubin,Australia,10
6283,Leonora Airport,Leonora,Australia,8
6284,Lake Evella Airport,Lake Evella,Australia,9.5
6285,Lord Howe Island Airport,Lord Howe Island,Australia,10.5
6286,Lockhart River Airport,Lockhart River,Australia,10
6287,Lismore Airport,Lismore,Australia,10
6288,Lightning Ridge Airport,Lightning Ridge,Australia,10
6289,Longreach Airport,Longreach,Australia,10
6290,Leinster Airport,Leinster,Australia,8
6291,Laverton Airport,Laverton,Australia,8
6292,Mabuiag Island Airport,Mabuiag Island,Australia,10
6293,Meekatharra Airport,Meekatharra,Australia,8
6294,Merimbula Airport,Merimbula,Australia,10
6295,Milingimbi Airport,Milingimbi,Australia,9.5
6296,Maningrida Airport,Maningrida,Australia,9.5
6297,McArthur River Mine Airport,McArthur River Mine,Australia,9.5
6298,Mildura Airport,Mildura,Australia,10
6299,Mount Magnet Airport,Mount Magnet,Australia,8
6300,Moree Airport,Moree,Australia,10
6301,Moranbah Airport,Moranbah,Australia,10
6302,Moruya Airport,Moruya,Australia,10
6303,Mount Gambier Airport,Mount Gambier,Australia,9.5
6304,Mornington Island Airport,Mornington Island,Australia,10
6305,Murray Island Airport,Murray Island,Australia,10
6306,Maryborough Airport,Maryborough,Australia,10
6307,Narrandera Airport,Narrandera,Australia,10
6308,Narrabri Airport,Narrabri,Australia,10
6309,Normanton Airport,Normanton,Australia,10
6310,Newman Airport,Newman,Australia,8
6311,Olympic Dam Airport,Olympic Dam,Australia,9.5
6312,Port Augusta Airport,Argyle,Australia,9.5
6313,Palm Island Airport,Palm Island,Australia,10
6314,Paraburdoo Airport,Paraburdoo,Australia,8
6315,Cocos (Keeling) Islands Airport,Cocos Keeling Island,Cocos (Keeling) Islands,6.5
6316,Gove Airport,Gove,Australia,9.5
6317,Parkes Airport,Parkes,Australia,10
6318,Port Lincoln Airport,Port Lincoln,Australia,9.5
6319,Pormpuraaw Airport,Pormpuraaw,Australia,10
6320,Port Macquarie Airport,Port Macquarie,Australia,10
6321,Portland Airport,Portland,Australia,10
6322,Quilpie Airport,Quilpie,Australia,10
6323,Ramingining Airport,Ramingining,Australia,9.5
6324,Roma Airport,Roma,Australia,10
6325,St George Airport,St George,Australia,10
6326,Shark Bay Airport,Shark Bay,Australia,8
6327,Saibai Island Airport,Saibai Island,Australia,10
6328,Strahan Airport,Strahan,Australia,10
6329,Thargomindah Airport,Thargomindah,Australia,10
6330,Tennant Creek Airport,Tennant Creek,Australia,9.5
6331,Victoria River Downs Airport,Victoria River Downs,Australia,9.5
6332,Warraber Island Airport,Sue Islet,Australia,10
6333,Windorah Airport,Windorah,Australia,10
6334,Whyalla Airport,Whyalla,Australia,9.5
6335,Wiluna Airport,Wiluna,Australia,8
6336,Wollongong Airport,Wollongong,Australia,10
6337,Winton Airport,Winton,Australia,10
6338,Wynyard Airport,Burnie,Australia,10
6339,Yorke Island Airport,Yorke Island,Australia,10
6340,Yam Island Airport,Yam Island,Australia,10
6341,Beijing Nanyuan Airport,Beijing,China,8
6342,Chifeng Airport,Chifeng,China,8
6343,Changzhi Airport,Changzhi,China,8
6344,Datong Airport,Datong,China,8
6345,Baita International Airport,Hohhot,China,8
6346,Baotou Airport,Baotou,China,8
6347,Shijiazhuang Daguocun International Airport,Shijiazhuang,China,8
6348,Tongliao Airport,Tongliao,China,8
6349,Ulanhot Airport,Ulanhot,China,8
6350,Xilinhot Airport,Xilinhot,China,8
6351,Beihai Airport,Beihai,China,8
6352,Changde Airport,Changde,China,8
6353,Dayong Airport,Dayong,China,8
6354,Meixian Airport,Meixian,China,8
6355,Zhuhai Jinwan Airport,Zhuhai,China,8
6356,Liuzhou Bailian Airport,Liuzhou,China,8
6357,Zhanjiang Airport,Zhanjiang,China,8
6358,Enshi Airport,Enshi,China,8
6359,Nanyang Jiangying Airport,Nanyang,China,8
6360,Xiangyang Liuji Airport,Xiangfan,China,8
6361,Yichang Sanxia Airport,Yichang,China,8
6362,Ankang Wulipu Airport,Ankang,China,8
6363,Golmud Airport,Golmud,China,8
6364,Hanzhong Chenggu Airport,Hanzhong,China,8
6365,Qingyang Airport,Qingyang,China,8
6366,Xining Caojiabu Airport,Xining,China,8
6367,Yan'an Ershilipu Airport,Yan'an,China,8
6368,Yulin Yuyang Airport,Yulin,China,8
6369,Arvaikheer Airport,Arvaikheer,Mongolia,8
6370,Altai Airport,Altai,Mongolia,8
6371,Bayankhongor Airport,Bayankhongor,Mongolia,8
6372,Dalanzadgad Airport,Dalanzadgad,Mongolia,8
6373,Khovd Airport,Khovd,Mongolia,7
6374,Mörön Airport,Muren,Mongolia,8
6375,Diqing Airport,Shangri-La,China,8
6376,Mangshi Airport,Luxi,China,8
6377,Pu'er Simao Airport,Simao,China,8
6378,Zhaotong Airport,Zhaotong,China,8
6379,Ganzhou Airport,Ganzhou,China,8
6380,Jingdezhen Airport,Jingdezhen,China,8
6381,Jiujiang Lushan Airport,Jiujiang,China,8
6382,Quzhou Airport,Quzhou,China,8
6383,Lianyungang Airport,Lianyungang,China,8
6384,Huangyan Luqiao Airport,Huangyan,China,8
6385,Shubuling Airport,Linyi,China,8
6386,Quanzhou Jinjiang International Airport,Quanzhou,China,8
6387,Tunxi International Airport,Huangshan,China,8
6388,Weifang Airport,Weifang,China,8
6389,Weihai Airport,Weihai,China,8
6390,Sunan Shuofang International Airport,Wuxi,China,8
6391,Nanping Wuyishan Airport,Wuyishan,China,8
6392,Wenzhou Longwan International Airport,Wenzhou,China,8
6393,Yancheng Airport,Yancheng,China,8
6394,Yiwu Airport,Yiwu,China,8
6395,Zhoushan Airport,Zhoushan,China,8
6396,Qamdo Bangda Airport,Bangda,China,8
6397,Dachuan Airport,Dazhou,China,8
6398,Guangyuan Airport,Guangyuan,China,8
6399,Luzhou Airport,Luzhou,China,8
6400,Mianyang Airport,Mianyang,China,8
6401,Nanchong Airport,Nanchong,China,8
6402,Nyingchi Airport,Nyingchi,China,8
6403,Wanxian Airport,Wanxian,China,8
6404,Aksu Airport,Aksu,China,8
6405,Qiemo Yudu Airport,Qiemo,China,8
6406,Kuqa Airport,Kuqa,China,8
6407,Korla Airport,Korla,China,8
6408,Karamay Airport,Karamay,China,8
6409,Yining Airport,Yining,China,8
6410,Heihe Airport,Heihe,China,8
6411,Jiamusi Airport,Jiamusi,China,8
6412,Jinzhou Airport,Jinzhou,China,8
6413,Qiqihar Sanjiazi Airport,Qiqihar,China,8
6414,Yanji Chaoyangchuan Airport,Yanji,China,8
6415,Waikoloa Heliport,Waikoloa Village,United States,-10
6419,Mount Keith Airport,Mount Keith,Australia,8
6420,Los Roques Airport,Los Roques,Venezuela,-4
6421,Inishmore Aerodrome,Inis Mor,Ireland,0
6422,Connemara Regional Airport,Indreabhan,Ireland,0
6423,Rügen Airport,Ruegen,Germany,1
6424,Berezovo Airport,Berezovo,Russia,5
6425,Szczecin-Dąbie Airport,Szczecin,Poland,1
6426,Worcester Regional Airport,Worcester,United States,-5
6427,Anqing Tianzhushan Airport,Anqing,China,8
6429,Shanhaiguan Airport,Qinhuangdao,China,8
6430,Yuncheng Guangong Airport,Yuncheng,China,8
6431,Lanzhou City Airport,Lanzhou,China,8
6432,Jiayuguan Airport,Jiayuguan,China,8
6433,Dandong Airport,Dandong,China,8
6434,Ordos Ejin Horo Airport,Dongsheng,China,8
6435,Bao'anying Airport,Panzhihua,China,8
6445,Bremerton National Airport,Bremerton,United States,-8
6446,Spencer Municipal Airport,Spencer,United States,-6
6447,Jefferson City Memorial Airport,Jefferson City,United States,-6
6450,Tannheim Airfield,Tannheim,Germany,1
6454,Unst Airport,Unst,United Kingdom,0
6455,Berkley Structures Heliport,Pagerungan,Indonesia,-8
6456,Provincetown Municipal Airport,Provincetown,United States,-5
6458,Anduki Airport,Seria,Brunei,8
6460,Gustaf III Airport,Gustavia,France,-4
6464,Kostroma Sokerkino Airport,Kostroma,Russia,3
6465,Sukhumi Dranda Airport,Sukhumi,Georgia,4
6466,Donskoye Airport,Tambow,Russia,3
6467,Oban Airport,North Connel,United Kingdom,0
6477,Erechim Airport,Erechim,Brazil,-3
6478,La Côte Airport,Prangins,Switzerland,1
6479,Courchevel Airport,Courcheval,France,1
6481,Fullerton Municipal Airport,Fullerton,United States,-8
6482,Concord-Padgett Regional Airport,Concord,United States,-5
