id_aero,nom_aero,ville_aero,gmt_aero
4108,Yaoqiang Airport,Jinan,8
4109,Changzhou Benniu Airport,Changzhou,8
4110,Yibin Caiba Airport,Yibin,8
4111,Roshchino International Airport,Tyumen,5
4112,Akron Canton Regional Airport,Akron,-5
4113,Huntsville International Carl T Jones Field,Huntsville,-6
4114,Mid Ohio Valley Regional Airport,PARKERSBURG,-5
4115,Montgomery Regional (Dannelly Field) Airport,MONTGOMERY,-6
4116,Tri-Cities Regional TN/VA Airport,BRISTOL,-5
4117,Barkley Regional Airport,PADUCAH,-6
4119,Djibouti-Ambouli Airport,Djibouti,3
4120,Haikou Meilan International Airport,Haikou,8
4121,Mafia Island Airport,Mafia Island,3
4124,Page Municipal Airport,Page,-7
4125,Utila Airport,Utila,-6
4127,Glacier Park International Airport,Kalispell,-7
4128,MBS International Airport,Saginaw,-5
4129,Greater Binghamton/Edwin A Link field,Binghamton,-5
4130,Baghdad International Airport,Baghdad,3
4131,Nan Airport,Nan,7
4132,Roi Et Airport,Roi Et,7
4133,Buri Ram Airport,Buri Ram,7
4135,Trat Airport,Trat,7
4136,Blythe Airport,Blythe,-8
4137,Al Asad Air Base,Al Asad,3
4138,Al Taqaddum Air Base,Al Taqaddum,3
4139,Joint Base Balad,Al Bakr,3
4140,Diosdado Macapagal International Airport,Angeles City,8
4141,Sandakan Airport,Sandakan,8
4142,Luang Namtha Airport,Luang Namtha,7
4143,Oudomsay Airport,Muang Xay,7
4144,Taoxian Airport,Shenyang,8
4145,Dongying Shengli Airport,Dongying,8
4146,John A. Osborne Airport,Geralds,-4
4147,Petersburg James A Johnson Airport,Petersburg,-9
4148,Luoyang Airport,Luoyang,8
4149,Xuzhou Guanyin Airport,Xuzhou,8
4151,Magway Airport,Magwe,6.5
4152,Kanti Airport,Khamti,6.5
4153,Lien Khuong Airport,Dalat,7
4154,Dong Hoi Airport,Dong Hoi,7
4155,Rach Gia Airport,Rach Gia,7
4156,Cà Mau Airport,Ca Mau,7
4157,Chu Lai International Airport,Chu Lai,7
4158,Dong Tac Airport,Tuy Hoa,7
4159,Mae Hong Son Airport,Pai,7
4160,Bol Airport,Brac,1
4161,Yaoundé Nsimalen International Airport,Yaounde,1
4162,Conakry International Airport,Conakry,0
4165,Aachen-Merzbrück Airport,Aachen,1
4166,Karlsruhe Baden-Baden Airport,Karlsruhe/Baden-Baden,1
4167,Orlando Sanford International Airport,Sanford,-5
4169,John Murtha Johnstown Cambria County Airport,Johnstown,-5
4170,Lukla Airport,Lukla,5.75
4171,Bhojpur Airport,Bhojpur,5.75
4172,Lamidanda Airport,Lamidanda,5.75
4173,Jomsom Airport,Jomsom,5.75
4174,Manang Airport,Manang,5.75
4175,Phaplu Airport,Phaplu,5.75
4177,Rumjatar Airport,Rumjatar,5.75
4178,Tulsipur Airport,Dang,5.75
4179,Rukum Chaurjahari Airport,Rukumkot,5.75
4180,Jumla Airport,Jumla,5.75
4182,Taplejung Airport,Taplejung,5.75
4183,Tumling Tar Airport,Tumling Tar,5.75
4184,Surkhet Airport,Surkhet,5.75
4185,Simikot Airport,Simikot,5.75
4186,Dolpa Airport,Dolpa,5.75
4187,Bajhang Airport,Bajhang,5.75
4188,Dhangarhi Airport,Dhangarhi,5.75
4189,Muan International Airport,Muan,9
4190,Astypalaia Airport,Astypalaia,2
4191,Ikaria Airport,Ikaria,2
4192,Kalymnos Airport,Kalymnos,2
4193,Milos Airport,Milos,2
4194,Naxos Airport,Cyclades Islands,2
4195,Paros National Airport,Paros,2
4196,Kastelorizo Airport,Kastelorizo,2
4197,Marsa Alam International Airport,Marsa Alam,2
4198,Weeze Airport,Weeze,1
4199,Francisco B. Reyes Airport,Busuanga,8
4200,Bancasi Airport,Butuan,8
4201,Dipolog Airport,Dipolog,8
4202,Laoag International Airport,Laoag,8
4203,Legazpi City International Airport,Legazpi,8
4204,Labo Airport,Ozamis,8
4206,Mactan Cebu International Airport,Cebu,8
4207,Norden-Norddeich Airport,Norden,1
4208,Juist Airport,Juist,1
4209,Porto Seguro Airport,Porto Seguro,-3
4213,Iguatu Airport,Iguatu,-3
4214,Brigadeiro Lysias Rodrigues Airport,Palmas,-3
4215,Nelson Ribeiro Guimarães Airport,Caldas Novas,-3
4216,Missoula International Airport,Missoula,-7
4217,Blackall Airport,Blackall,10
4218,Bundaberg Airport,Bundaberg,10
4219,Grand Canyon National Park Airport,Grand Canyon,-7
4220,Sugar Land Regional Airport,Sugar Land,-6
4221,Hayman Island Heliport,Hayman Island,10
4222,Centennial Airport,Denver,-7
4223,Clovis Municipal Airport,Clovis,-7
4224,Fort Stockton Pecos County Airport,Fort Stockton,-6
4225,Las Vegas Municipal Airport,Las Vegas,-7
4226,West Houston Airport,Houston,-6
4227,La Junta Municipal Airport,La Junta,-7
4228,Las Cruces International Airport,Las Cruces,-7
4229,Stephens County Airport,Breckenridge,-6
4230,Draughon Miller Central Texas Regional Airport,Temple,-6
4231,Ozona Municipal Airport,Ozona,-6
4235,Kaadedhdhoo Airport,Kaadedhdhoo,5
4236,Aklavik/Freddie Carmichael Airport,Aklavik,-7
4237,Déline Airport,Deline,-7
4238,Tulita Airport,Tulita,-7
4239,Fort Good Hope Airport,Fort Good Hope,-7
4242,Tanna Airport,Tanna,11
4244,Paulatuk (Nora Aliqatchialuk Ruben) Airport,Paulatuk,-7
4247,El Trompillo Airport,Santa Cruz,-4
4249,Juancho E. Yrausquin Airport,Saba,-4
4250,Eagle County Regional Airport,Vail,-7
4252,Stokmarknes Skagen Airport,Stokmarknes,1
4253,Cuyahoga County Airport,Richmond Heights,-5
4254,Mansfield Lahm Regional Airport,Mansfield,-5
4255,Columbus Metropolitan Airport,Columbus,-5
4256,Lawton Fort Sill Regional Airport,Lawton,-6
4257,Northern Colorado Regional Airport,Fort Collins,-7
4261,Flagstaff Pulliam Airport,Flagstaff,-7
4262,Lake Tahoe Airport,South Lake Tahoe,-8
4263,Joslin Field Magic Valley Regional Airport,Twin Falls,-7
4265,Martha's Vineyard Airport,Vineyard Haven MA,-5
4268,Concord Municipal Airport,Concord NH,-5
4270,Groton New London Airport,Groton CT,-5
4271,St Cloud Regional Airport,Saint Cloud,-6
4272,Qinhuangdao Beidaihe Airport,Bagan,8
4273,Golden Triangle Regional Airport,Columbus Mississippi,-6
4274,Nizhny Novgorod Strigino International Airport,Nizhniy Novgorod,3
4275,Bowerman Airport,Hoquiam,-8
4276,Erie International Tom Ridge Field,Erie,-5
4278,Barnstable Municipal Boardman Polando Field,Barnstable,-5
4279,San Pedro Airport,San Pedro,-6
4280,Sedona Airport,Sedona,-7
4284,Morgantown Municipal Walter L. Bill Hart Field,Morgantown,-5
4285,Yeager Airport,Charleston,-5
4286,Wilkes Barre Scranton International Airport,Scranton,-5
4287,Bemidji Regional Airport,Bemidji,-6
4289,Thangool Airport,Biloela,10
4290,Fagali'i Airport,Apia,13
4291,Ballina Byron Gateway Airport,Ballina Byron Bay,10
4292,Hector International Airport,Fargo,-6
4293,Charles B. Wheeler Downtown Airport,Kansas City,-6
4295,Ratanakiri Airport,Ratanakiri,7
4296,Gillette Campbell County Airport,Gillette,-7
4297,Bogashevo Airport,Tomsk,7
4298,El Toro Marine Corps Air Station,Santa Ana,-8
4299,Phetchabun Airport,Phetchabun,7
4300,Chumphon Airport,Chumphon,7
4301,Jiuzhai Huanglong Airport,Jiuzhaigou,8
4302,Jieyang Chaoshan International Airport,Shantou,8
4303,Enghien Moisselles Airfield,Enghien-moisselles,1
4304,Cheddi Jagan International Airport,Georgetown,-4
4305,Guarani International Airport,Ciudad del Este,-4
4306,Eugene F. Correira International Airport,Georgetown,-4
4307,Kaieteur International Airport,Kaieteur,-4
4308,Dunhuang Airport,Dunhuang,8
4309,Ancona Falconara Airport,Ancona,1
4312,Chamonate Airport,Copiapo,-4
4313,Taba International Airport,Taba,2
4314,Edward Bodden Airfield,Little Cayman,-5
4315,Milas Bodrum International Airport,Bodrum,3
4316,Tabarka 7 Novembre Airport,Tabarka,1
4317,Sabiha Gökçen International Airport,Istanbul,3
4318,University Park Airport,State College Pennsylvania,-5
4319,Broome International Airport,Broome,8
4320,Newcastle Airport,Newcastle,10
4321,Bakki Airport,Bakki,0
4322,Klagenfurt Airport,Klagenfurt,1
4325,Hammerfest Airport,Hammerfest,1
4326,Valan Airport,Honningsvag,1
4327,Mehamn Airport,Mehamn,1
4328,Vadsø Airport,Vadsø,1
4330,Imam Khomeini International Airport,Tehran,3.5
4331,Mashhad International Airport,Mashhad,3.5
4333,Ust-Ilimsk Airport,Ust Ilimsk,8
4335,Key Field,Meridian,-6
4336,Abraham Lincoln Capital Airport,Springfield,-6
4338,Cortez Municipal Airport,Cortez,-7
4339,Yampa Valley Airport,Hayden,-7
4340,Gallup Municipal Airport,Gallup,-7
4341,Liberal Mid-America Regional Airport,Liberal,-6
4342,Lamar Municipal Airport,Lamar,-7
4343,Renner Field-Goodland Municipal Airport,Goodland,-7
4344,Yellowstone Regional Airport,Cody,-7
4345,"Ørsta-Volda Airport, Hovden",Orsta-Volda,1
4347,St. Mary's Airport,ST MARY\'S,0
4348,Springfield Branson National Airport,Springfield,-6
4349,Narvik Framnes Airport,Narvik,1
4350,Berlevåg Airport,Berlevag,1
4351,"Oslo, Fornebu Airport",Oslo,1
4352,Norilsk-Alykel Airport,Norilsk,7
4353,Anapa Vityazevo Airport,Anapa,3
4354,Joplin Regional Airport,Joplin,-6
4355,Lehigh Valley International Airport,Allentown,-5
4356,Northwest Arkansas Regional Airport,Bentonville,-6
4357,Atyrau Airport,Atyrau,5
4358,Kzyl-Orda Southwest Airport,Kzyl-Orda,6
4359,South Bend Regional Airport,South Bend,-5
4360,Bykovo Airport,Moscow,3
4362,Talagi Airport,Arkhangelsk,3
4363,Saratov Central Airport,Saratov,3
4364,Novy Urengoy Airport,Novy Urengoy,5
4365,Noyabrsk Airport,Noyabrsk,5
4367,Aktau Airport,Aktau,5
4368,Ukhta Airport,Ukhta,3
4369,Usinsk Airport,Usinsk,3
4370,Pechora Airport,Pechora,3
4371,Naryan Mar Airport,Naryan-Mar,3
4372,Pskov Airport,Pskov,3
4373,Kogalym International Airport,Kogalym,5
4374,Yemelyanovo Airport,Krasnoyarsk,7
4375,Sary-Arka Airport,Karaganda,6
4376,Novosibirsk North Airport,Novosibirsk,7
4377,Uray Airport,Uraj,5
4379,Ivanovo South Airport,Ivanovo,3
4380,Longjia Airport,Changchun,8
4381,Niigata Airport,Niigata,9
4382,Johnston Atoll Airport,Johnston Island,-10
4383,Smith Field,Fort Wayne IN,-5
4384,California Redwood Coast-Humboldt County Airport,Arcata CA,-8
4386,Albert J Ellis Airport,Jacksonville NC,-5
4387,Tuscaloosa Regional Airport,Tuscaloosa AL,-6
4388,Dubuque Regional Airport,Dubuque IA,-6
4390,Shun Tak Heliport,Hong Kong,8
5404,Uru Harbour Airport,Atoifi,11
5405,Gwaunaru'u Airport,Auki,11
5406,Ballalae Airport,Ballalae,11
5407,Fera/Maringe Airport,Fera Island,11
5408,Babanakira Airport,Mbambanakira,11
5409,Ngorangora Airport,Kirakira,11
5410,Santa Cruz/Graciosa Bay/Luova Airport,Santa Cruz/Graciosa Bay/Luova,11
5411,Munda Airport,Munda,11
5412,Nusatupe Airport,Gizo,11
5413,Mono Airport,Stirling Island,11
5414,Rennell/Tingoa Airport,Rennell Island,11
5415,Marau Airport,Marau,11
5416,Suavanao Airport,Suavanao,11
5417,Kaghau Airport,Kagau Island,11
5418,Ramata Airport,Ramata,11
5419,Buka Airport,Buka Island,10
5420,Chimbu Airport,Kundiawa,10
5421,Daru Airport,Daru,10
5422,Gurney Airport,Gurney,10
5423,Girua Airport,Girua,10
5424,Kimbe Airport,Hoskins,10
5425,Kiunga Airport,Kiunga,10
5426,Kikori Airport,Kikori,10
5427,Kerema Airport,Kerema,10
5428,Kavieng Airport,Kavieng,10
5429,Mendi Airport,Mendi,10
5430,Momote Airport,Momote,10
5431,Moro Airport,Moro,10
5432,Misima Island Airport,Misima Island,10
5433,Tari Airport,Tari,10
5434,Tabubil Airport,Tabubil,10
5435,Tokua Airport,Tokua,10
5436,Vanimo Airport,Vanimo,10
5437,Wapenamanda Airport,Wapenamanda,10
5438,Alluitsup Paa Heliport,Alluitsup Paa,-3
5439,Neerlerit Inaat Airport,Neerlerit Inaat,-1
5440,Paamiut Heliport,Paamiut,-3
5441,Qeqertarsuaq Heliport,Qeqertarsuaq Airport,-3
5442,Qaqortoq Heliport,Qaqortoq,-3
5443,Maniitsoq Airport,Maniitsoq,-3
5444,Nanortalik Heliport,Nanortalik,-3
5445,Narsaq Heliport,Narsaq,-3
5446,Qaanaaq Airport,Qaanaaq,-4
5447,Sisimiut Airport,Sisimiut,-3
5448,Upernavik Airport,Upernavik,-3
5449,Qaarsut Airport,Uummannaq,-3
5450,Grímsey Airport,Grímsey,0
5452,Thorshofn Airport,Thorshofn,0
5453,Vopnafjörður Airport,Vopnafjörður,0
5456,Whistler/Green Lake Water Aerodrome,Whistler,-8
5457,Anahim Lake Airport,Anahim Lake,-8
5458,Williams Harbour Airport,Williams Harbour,-3.5
5459,St. Lewis (Fox Harbour) Airport,St. Lewis,-3.5
5460,Port Hope Simpson Airport,Port Hope Simpson,-3.5
5461,Rigolet Airport,Rigolet,-4
5462,Colville Lake Airport,Colville Lake,-7
5463,Whatì Airport,Whatì,-7
5464,Summer Beaver Airport,Summer Beaver,-5
5465,Wapekeka Airport,Angling Lake,-6
5466,Wunnumin Lake Airport,Wunnumin Lake,-5
5467,North Spirit Lake Airport,North Spirit Lake,-6
5468,Bearskin Lake Airport,Bearskin Lake,-6
5469,Kingfisher Lake Airport,Kingfisher Lake,-5
5470,Ogoki Post Airport,Ogoki Post,-5
5471,Poplar Hill Airport,Poplar Hill,-6
5472,Chisasibi Airport,Chisasibi,-5
5473,Tête-à-la-Baleine Airport,Tête-à-la-Baleine,-4
5474,La Tabatière Airport,La Tabatière,-4
5478,Cat Lake Airport,Cat Lake,-6
5479,Fort Frances Municipal Airport,Fort Frances,-6
5480,Kasabonika Airport,Kasabonika,-5
5481,Kangirsuk Airport,Kangirsuk,-5
5482,Attawapiskat Airport,Attawapiskat,-5
5483,Lac Du Bonnet Airport,Lac Du Bonnet,-6
5484,Uranium City Airport,Uranium City,-6
5485,Lourdes de Blanc Sablon Airport,Lourdes-De-Blanc-Sablon,-4
5486,Cartwright Airport,Cartwright,-4
5487,Chesterfield Inlet Airport,Chesterfield Inlet,-6
5488,Nain Airport,Nain,-4
5489,Fort Severn Airport,Fort Severn,-5
5490,Fort Albany Airport,Fort Albany,-5
5491,Fort Hope Airport,Fort Hope,-5
5492,Makkovik Airport,Makkovik,-4
5493,Texada Gillies Bay Airport,Texada,-8
5494,Gods Lake Narrows Airport,Gods Lake Narrows,-6
5495,Igloolik Airport,Igloolik,-5
5496,Kuujjuarapik Airport,Kuujjuarapik,-5
5497,Gillam Airport,Gillam,-6
5498,Grise Fiord Airport,Grise Fiord,-5
5499,Quaqtaq Airport,Quaqtaq,-5
5500,Vancouver Harbour Water Aerodrome,Vancouver,-8
5501,Nemiscau Airport,Nemiscau,-5
5502,Hopedale Airport,Hopedale,-4
5503,Chevery Airport,Chevery,-4
5504,Ivujivik Airport,Ivujivik,-5
5505,Island Lake Airport,Island Lake,-6
5506,Akulivik Airport,Akulivik,-5
5507,Waskaganish Airport,Waskaganish,-5
5508,Aupaluk Airport,Aupaluk,-5
5509,Kimmirut Airport,Kimmirut,-5
5510,Lansdowne House Airport,Lansdowne House,-5
5511,St Georges Airport,Lutselk'e,-5
5512,Kangiqsualujjuaq (Georges River) Airport,Kangiqsualujjuaq,-5
5513,Mary's Harbour Airport,Mary's Harbour,-3.5
5514,Chapais Airport,Chibougamau,-5
5515,Umiujaq Airport,Umiujaq,-5
5516,Wemindji Airport,Wemindji,-5
5517,Norway House Airport,Norway House,-6
5518,Points North Landing Airport,Points North Landing,-6
5519,Oxford House Airport,Oxford House,-6
5520,Inukjuak Airport,Inukjuak,-5
5521,Pikangikum Airport,Pikangikum,-6
5522,Peawanuck Airport,Peawanuck,-5
5523,Powell River Airport,Powell River,-8
5524,The Pas Airport,The Pas,-6
5525,Nakina Airport,Nakina,-5
5526,Rae Lakes Airport,Gamètì,-7
5527,Red Lake Airport,Red Lake,-6
5528,Stony Rapids Airport,Stony Rapids,-6
5529,Sanikiluaq Airport,Sanikiluaq,-5
5530,St. Theresa Point Airport,St. Theresa Point,-6
5531,Big Trout Lake Airport,Big Trout Lake,-6
5532,Deer Lake Airport,Deer Lake,-6
5533,Webequie Airport,Webequie,-5
5534,Whale Cove Airport,Whale Cove,-6
5535,Salluit Airport,Salluit,-5
5536,York Landing Airport,York Landing,-6
5537,Ilford Airport,Ilford,-6
5538,Bathurst Airport,Bathurst,-4
5539,Eastmain River Airport,Eastmain River,-5
5540,Fond-Du-Lac Airport,Fond-Du-Lac,-6
5541,Gods River Airport,Gods River,-6
5542,Swan River Airport,Swan River,-6
5543,Kashechewan Airport,Kashechewan,-5
5544,Muskrat Dam Airport,Muskrat Dam,-6
5545,Masset Airport,Masset,-8
5546,Sachigo Lake Airport,Sachigo Lake,-6
5547,Round Lake (Weagamow Lake) Airport,Round Lake,-6
5548,Sandy Lake Airport,Sandy Lake,-6
5549,Shamattawa Airport,Shamattawa,-6
5550,Churchill Falls Airport,Churchill Falls,-4
5551,Wollaston Lake Airport,Wollaston Lake,-6
5552,Batna Airport,Batna,1
5553,Béchar Boudghene Ben Ali Lotfi Airport,Béchar,1
5554,Bordj Badji Mokhtar Airport,Bordj Badji Mokhtar,1
5555,Guemar Airport,Guemar,1
5556,Kumasi Airport,Kumasi,0
5557,Heringsdorf Airport,Heringsdorf,1
5558,Heide-Büsum Airport,Büsum,1
5559,Helgoland-Düne Airport,Helgoland,1
5560,Seinäjoki Airport,Seinäjoki / Ilmajoki,2
5561,Nottingham Airport,Nottingham,0
5562,Robin Hood Doncaster Sheffield Airport,"Doncaster, Sheffield",0
5563,Campbeltown Airport,Campbeltown,0
5564,Eday Airport,Eday,0
5565,Fair Isle Airport,Fair Isle,0
5566,North Ronaldsay Airport,North Ronaldsay,0
5567,Papa Westray Airport,Papa Westray,0
5568,Stronsay Airport,Stronsay,0
5569,Sanday Airport,Sanday,0
5570,Lerwick / Tingwall Airport,Lerwick,0
5571,Westray Airport,Westray,0
5572,Land's End Airport,Land's End,0
5573,Penzance Heliport,Penzance,0
5574,Anglesey Airport,Angelsey,0
5575,Barra Airport,Barra,0
5577,Donegal Airport,Dongloe,0
5578,Weston Airport,Leixlip,0
5579,Sindal Airport,Sindal,1
5580,Leknes Airport,Leknes,1
5581,Namsos Høknesøra Airport,Namsos,1
5582,"Mo i Rana Airport, Røssvoll",Mo i Rana,1
5583,"Rørvik Airport, Ryum",Rørvik,1
5584,Røst Airport,Røst,1
5585,Sandane Airport (Anda),Sandane,1
5586,Sogndal Airport,Sogndal,1
5587,Svolvær Helle Airport,Svolvær,1
5588,Sørkjosen Airport,Sorkjosen,1
5589,"Vardø Airport, Svartnes",Vardø,1
5590,Værøy Heliport,Værøy,1
5591,Bydgoszcz Ignacy Jan Paderewski Airport,Bydgoszcz,1
5592,Łódź Władysław Reymont Airport,Lodz,1
5593,Åre Östersund Airport,Östersund,1
5594,Hagfors Airport,Hagfors,1
5595,Karlstad Airport,Karlstad,1
5596,Torsby Airport,Torsby,1
5597,Ängelholm-Helsingborg Airport,Ängelholm,1
5598,Storuman Airport,Mohed,1
5599,Hemavan Airport,Hemavan,1
5602,Ventspils International Airport,Ventspils,2
5603,Rand Airport,Johannesburg,2
5604,Kruger Mpumalanga International Airport,Mpumalanga,2
5605,Malamala Airport,Malamala,2
5606,Mmabatho International Airport,Mafeking,2
5607,Ghanzi Airport,Ghanzi,2
5608,Orapa Airport,Orapa,2
5609,Shakawe Airport,Shakawe,2
5610,Limpopo Valley Airport,Tuli Lodge,2
5611,Ngot Nzoungou Airport,Loubomo,1
5612,Chipata Airport,Chipata,2
5613,Los Alamitos Army Air Field,Solwesi,-8
5614,Iconi Airport,Moroni,3
5615,Antsalova Airport,Antsalova,3
5616,Ankavandra Airport,Ankavandra,3
5617,Belo sur Tsiribihina Airport,Belo sur Tsiribihina,3
5618,Maintirano Airport,Maintirano,3
5619,Morafenobe Airport,Morafenobe,3
5620,Tambohorano Airport,Tambohorano,3
5621,Tsiroanomandidy Airport,Tsiroanomandidy,3
5622,Ambatondrazaka Airport,Ambatondrazaka,3
5623,Port Bergé Airport,Port Bergé,3
5624,Ambanja Airport,Ambanja,3
5625,Soalala Airport,Soalala,3
5626,Mampikony Airport,Mampikony,3
5627,Nasa Shuttle Landing Facility Airport,Tsaratanana,-5
5628,Mandritsara Airport,Mandritsara,3
5629,Manja Airport,Manja,3
5630,Catumbela Airport,Catumbela,1
5631,Dundo Airport,Dundo,1
5632,Ngjiva Pereira Airport,Ondjiva,1
5633,Namibe Airport,Mocamedes,1
5634,Koulamoutou Mabimbi Airport,Koulamoutou,1
5635,Mouilla Ville Airport,Mouila,1
5636,Tchibanga Airport,Tchibanga,1
5637,Chimoio Airport,Chimoio,2
5639,Sarh Airport,Sarh,1
